Tools,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820672,1696194877.868840897,1,OK,146.2148750,-72.5617350,-144.5516663,65.976,-116.874,-1281.477,0.1475115,4,OK,65.934,-116.736,-1281.526,OK,17.463,-119.529,-1293.654,OK,-30.887,-97.257,-1310.197,OK,-64.618,-148.179,-1310.108
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820675,1696194877.918840897,1,OK,146.4116147,-72.6646958,-144.7290930,66.088,-116.936,-1281.516,0.1467986,4,OK,66.048,-116.797,-1281.556,OK,17.563,-119.595,-1293.663,OK,-30.816,-97.317,-1310.103,OK,-64.516,-148.249,-1310.071
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820678,1696194877.968840897,1,OK,146.6003919,-72.6631607,-144.8907286,66.078,-116.988,-1281.415,0.1501146,4,OK,66.038,-116.848,-1281.462,OK,17.556,-119.670,-1293.576,OK,-30.820,-97.406,-1310.038,OK,-64.493,-148.361,-1310.057
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820681,1696194878.018840897,1,OK,146.4850148,-72.7149388,-144.7995850,66.170,-117.042,-1281.310,0.1460466,4,OK,66.128,-116.902,-1281.346,OK,17.646,-119.697,-1293.443,OK,-30.751,-97.409,-1309.829,OK,-64.451,-148.348,-1309.820
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820684,1696194878.068840897,1,OK,146.5312256,-72.7452893,-144.8005110,66.173,-117.139,-1281.174,0.1476898,4,OK,66.127,-117.001,-1281.209,OK,17.641,-119.833,-1293.287,OK,-30.774,-97.570,-1309.644,OK,-64.426,-148.541,-1309.633
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820687,1696194878.118840897,1,OK,146.4963109,-72.7598767,-144.8183942,66.135,-117.140,-1281.066,0.1518576,4,OK,66.085,-116.997,-1281.102,OK,17.597,-119.793,-1293.174,OK,-30.796,-97.479,-1309.516,OK,-64.496,-148.414,-1309.511
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820690,1696194878.168840897,1,OK,146.5814045,-72.7835352,-144.8826122,66.174,-117.193,-1280.980,0.1513345,4,OK,66.127,-117.050,-1281.013,OK,17.634,-119.858,-1293.085,OK,-30.771,-97.560,-1309.402,OK,-64.452,-148.506,-1309.419
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820693,1696194878.218840897,1,OK,146.8004558,-72.8389455,-145.0106429,66.116,-117.276,-1280.971,0.1500297,4,OK,66.066,-117.135,-1280.989,OK,17.576,-120.007,-1293.084,OK,-30.876,-97.776,-1309.324,OK,-64.465,-148.777,-1309.379
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820696,1696194878.268840897,1,OK,146.8591205,-72.7923846,-145.1516833,66.117,-117.322,-1280.936,0.1484839,4,OK,66.076,-117.181,-1280.970,OK,17.589,-119.983,-1293.070,OK,-30.813,-97.684,-1309.396,OK,-64.490,-148.655,-1309.499
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820699,1696194878.318840897,1,OK,146.8961024,-72.8963408,-145.1314958,66.227,-117.440,-1280.898,0.1493488,4,OK,66.176,-117.299,-1280.938,OK,17.685,-120.138,-1292.952,OK,-30.770,-97.879,-1309.189,OK,-64.384,-148.867,-1309.284
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820702,1696194878.368840897,1,OK,146.7880913,-72.9011022,-145.0827716,66.258,-117.489,-1280.829,0.1493412,4,OK,66.210,-117.348,-1280.867,OK,17.709,-120.138,-1292.874,OK,-30.723,-97.827,-1309.103,OK,-64.393,-148.782,-1309.183
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820705,1696194878.418840897,1,OK,146.9632124,-72.8868707,-145.2177425,66.218,-117.518,-1280.766,0.1453778,4,OK,66.174,-117.380,-1280.794,OK,17.679,-120.200,-1292.854,OK,-30.769,-97.918,-1309.087,OK,-64.391,-148.906,-1309.206
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820708,1696194878.468840897,1,OK,146.9819800,-72.9084335,-145.2695559,66.074,-117.405,-1281.001,0.1467721,4,OK,66.031,-117.265,-1281.017,OK,17.532,-120.058,-1293.103,OK,-30.907,-97.740,-1309.293,OK,-64.560,-148.711,-1309.429
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820711,1696194878.518840897,1,OK,147.4430357,-72.8730047,-145.6887147,65.269,-117.281,-1281.635,0.1488516,4,OK,65.225,-117.142,-1281.670,OK,16.744,-119.964,-1293.793,OK,-31.676,-97.677,-1310.066,OK,-65.283,-148.685,-1310.336
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820714,1696194878.568840897,1,OK,147.1427880,-72.9853721,-145.4760187,64.470,-117.654,-1282.583,0.1497957,4,OK,64.424,-117.513,-1282.608,OK,15.915,-120.254,-1294.650,OK,-32.504,-97.881,-1310.789,OK,-66.200,-148.832,-1310.992
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820717,1696194878.618840897,1,OK,146.9092031,-73.0282511,-145.4286237,64.097,-118.270,-1283.658,0.1517166,4,OK,64.049,-118.129,-1283.688,OK,15.518,-120.710,-1295.682,OK,-32.831,-98.172,-1311.788,OK,-66.688,-149.012,-1311.974
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820720,1696194878.668840897,1,OK,147.4582686,-73.0573813,-145.7575517,63.630,-118.667,-1284.861,0.1532148,4,OK,63.584,-118.524,-1284.901,OK,15.067,-121.289,-1296.896,OK,-33.368,-98.919,-1313.009,OK,-67.016,-149.894,-1313.297
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820723,1696194878.718840897,1,OK,147.7978321,-73.2115890,-145.8723753,62.507,-118.736,-1286.553,0.1524788,4,OK,62.455,-118.595,-1286.576,OK,13.934,-121.529,-1298.526,OK,-34.624,-99.324,-1314.466,OK,-68.066,-150.432,-1314.786
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820726,1696194878.768840897,1,OK,147.4681953,-73.0986473,-145.5843184,61.104,-118.351,-1289.073,0.1468937,4,OK,61.063,-118.211,-1289.097,OK,12.541,-121.124,-1301.075,OK,-35.997,-98.911,-1317.120,OK,-69.477,-149.987,-1317.351
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820729,1696194878.818840897,1,OK,147.0186131,-73.0732755,-145.0650951,59.793,-117.566,-1292.346,0.1499722,4,OK,59.753,-117.423,-1292.378,OK,11.219,-120.405,-1304.279,OK,-37.344,-98.280,-1320.339,OK,-70.800,-149.380,-1320.414
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820732,1696194878.868840897,1,OK,147.0433709,-72.9630210,-144.8953891,58.149,-116.509,-1296.535,0.1538396,4,OK,58.099,-116.365,-1296.571,OK,9.595,-119.533,-1308.518,OK,-39.016,-97.592,-1324.672,OK,-72.298,-148.793,-1324.694
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820735,1696194878.918840897,1,OK,146.0989582,-72.7532758,-143.8407326,56.048,-115.121,-1301.661,0.1533185,4,OK,56.001,-114.977,-1301.713,OK,7.506,-118.273,-1313.597,OK,-41.136,-96.496,-1329.933,OK,-74.372,-147.738,-1329.624
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820738,1696194878.968840897,1,OK,145.8160419,-72.6749410,-143.2984350,53.497,-113.894,-1307.665,0.1554912,4,OK,53.445,-113.750,-1307.716,OK,4.961,-117.277,-1319.575,OK,-43.767,-95.765,-1335.946,OK,-76.799,-147.126,-1335.468
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820741,1696194879.018840899,1,OK,145.5856259,-72.6023590,-142.8341248,51.144,-112.944,-1314.522,0.1564631,4,OK,51.096,-112.798,-1314.571,OK,2.621,-116.536,-1326.408,OK,-46.190,-95.258,-1342.818,OK,-79.052,-146.738,-1342.196
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820744,1696194879.068840899,1,OK,144.6194535,-72.6424760,-141.8977338,49.190,-112.324,-1321.596,0.1553098,4,OK,49.151,-112.180,-1321.667,OK,0.627,-115.902,-1333.263,OK,-48.236,-94.609,-1349.643,OK,-81.132,-146.049,-1348.717
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820747,1696194879.118840899,1,OK,145.0130285,-72.9435838,-141.9006495,46.563,-112.112,-1328.609,0.1593150,4,OK,46.516,-111.963,-1328.672,OK,-2.026,-115.990,-1340.099,OK,-51.088,-94.981,-1356.178,OK,-83.647,-146.645,-1355.273
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820750,1696194879.168840899,1,OK,145.8018000,-72.8205311,-142.5595107,43.710,-112.263,-1335.897,0.1553133,4,OK,43.658,-112.119,-1335.947,OK,-4.828,-116.254,-1347.594,OK,-53.886,-95.361,-1363.794,OK,-86.298,-147.114,-1363.089
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820753,1696194879.218840899,1,OK,146.2473528,-72.9952912,-142.9947747,41.972,-113.186,-1343.953,0.1618998,4,OK,41.913,-113.040,-1344.018,OK,-6.582,-117.158,-1355.580,OK,-55.658,-96.239,-1371.667,OK,-88.053,-148.007,-1371.107
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820756,1696194879.268840899,1,OK,145.4787089,-73.2247724,-142.2828483,40.583,-114.619,-1352.865,0.1612752,4,OK,40.529,-114.476,-1352.937,OK,-8.041,-118.523,-1364.214,OK,-57.175,-97.549,-1380.074,OK,-89.632,-149.255,-1379.302
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820759,1696194879.318840899,1,OK,144.4437795,-73.3595210,-141.1361235,38.486,-116.464,-1362.625,0.1538260,4,OK,38.438,-116.321,-1362.675,OK,-10.189,-120.457,-1373.742,OK,-59.438,-99.595,-1389.372,OK,-91.833,-151.331,-1388.258
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820762,1696194879.368840899,1,OK,143.3341558,-73.7164854,-139.8430513,35.644,-118.939,-1372.589,0.1592301,4,OK,35.596,-118.792,-1372.656,OK,-13.113,-123.064,-1383.243,OK,-62.551,-102.336,-1398.505,OK,-94.817,-154.137,-1397.029
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820765,1696194879.418840899,1,OK,142.5226927,-73.9238048,-138.9320321,32.010,-121.741,-1382.557,0.1588972,4,OK,31.959,-121.595,-1382.620,OK,-16.803,-125.936,-1392.942,OK,-66.345,-105.277,-1407.948,OK,-98.543,-157.118,-1406.222
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820768,1696194879.468840899,1,OK,142.2896361,-73.9975410,-138.7071205,28.266,-124.922,-1392.017,0.1598124,4,OK,28.215,-124.774,-1392.073,OK,-20.571,-129.106,-1402.331,OK,-70.126,-108.436,-1417.239,OK,-102.333,-160.257,-1415.456
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820771,1696194879.518840899,1,OK,142.5404781,-74.3019304,-138.6708471,24.954,-128.229,-1401.137,0.1615237,4,OK,24.904,-128.085,-1401.203,OK,-23.914,-132.619,-1411.236,OK,-73.620,-112.151,-1425.888,OK,-105.569,-164.151,-1424.127
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820774,1696194879.568840899,1,OK,141.8577415,-74.1546565,-138.3698264,21.629,-131.220,-1410.138,0.1635792,4,OK,21.579,-131.065,-1410.166,OK,-27.254,-135.313,-1420.350,OK,-76.803,-114.541,-1435.030,OK,-109.113,-166.298,-1433.170
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820777,1696194879.618840899,1,OK,142.0770450,-74.4236204,-138.4374565,18.216,-134.352,-1418.900,0.1699127,4,OK,18.154,-134.196,-1418.933,OK,-30.698,-138.546,-1428.949,OK,-80.335,-117.862,-1443.393,OK,-112.506,-169.709,-1441.585
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820780,1696194879.668815616,1,OK,141.7810027,-74.4418211,-138.1366847,15.156,-137.128,-1428.121,0.1680886,4,OK,15.094,-136.975,-1428.163,OK,-33.770,-141.322,-1438.099,OK,-83.423,-120.653,-1452.523,OK,-115.589,-172.488,-1450.630
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820783,1696194879.718815616,1,OK,141.0152386,-74.4232567,-137.5294393,12.239,-139.605,-1437.787,0.1650847,4,OK,12.189,-139.455,-1437.830,OK,-36.720,-143.663,-1447.675,OK,-86.328,-122.880,-1462.081,OK,-118.658,-174.609,-1460.014
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820786,1696194879.768815616,1,OK,140.4670224,-74.3471411,-136.9422756,8.718,-141.920,-1447.394,0.1686461,4,OK,8.670,-141.765,-1447.447,OK,-40.243,-146.029,-1457.217,OK,-89.874,-125.299,-1471.670,OK,-122.186,-177.025,-1469.428
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820789,1696194879.818815616,1,OK,140.0553684,-74.1009058,-136.4653816,4.618,-144.117,-1457.339,0.1746038,4,OK,4.563,-143.956,-1457.395,OK,-44.318,-148.314,-1467.232,OK,-93.935,-127.695,-1481.869,OK,-126.218,-179.423,-1479.459
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820792,1696194879.868815616,1,OK,140.0220403,-73.9691132,-136.2081172,0.118,-145.996,-1467.841,0.1779840,4,OK,0.065,-145.831,-1467.876,OK,-48.795,-150.398,-1477.811,OK,-98.462,-130.009,-1492.495,OK,-130.574,-181.843,-1489.996
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820795,1696194879.918815616,1,OK,139.1429553,-73.7076802,-135.2621781,-4.385,-147.653,-1479.127,0.1869466,4,OK,-4.442,-147.493,-1479.219,OK,-53.290,-152.133,-1488.997,OK,-102.955,-131.881,-1503.951,OK,-135.049,-183.712,-1501.135
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820798,1696194879.968815616,1,OK,138.8091519,-73.5853522,-134.9231712,-8.209,-149.860,-1491.081,0.1833479,4,OK,-8.270,-149.694,-1491.139,OK,-57.108,-154.369,-1501.024,OK,-106.766,-134.146,-1515.983,OK,-138.865,-185.949,-1513.049
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820801,1696194880.018815614,1,OK,137.6283121,-73.5177098,-133.8211914,-10.931,-152.640,-1503.362,0.1785102,4,OK,-10.974,-152.478,-1503.428,OK,-59.870,-157.089,-1513.129,OK,-109.536,-136.832,-1528.077,OK,-141.724,-188.552,-1524.800
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820804,1696194880.068815613,1,OK,136.1657862,-73.6491376,-132.2773286,-12.774,-155.426,-1515.905,0.1771556,4,OK,-12.815,-155.261,-1515.948,OK,-61.777,-159.932,-1525.359,OK,-111.551,-139.749,-1539.995,OK,-143.703,-191.462,-1536.292
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820807,1696194880.118815613,1,OK,134.8704042,-73.6187911,-131.1205223,-14.531,-157.672,-1528.499,0.1790295,4,OK,-14.578,-157.508,-1528.555,OK,-63.582,-162.054,-1537.738,OK,-113.339,-141.786,-1552.305,OK,-145.650,-193.372,-1548.259
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820810,1696194880.168815613,1,OK,133.7227208,-73.4200314,-130.1547100,-16.599,-159.793,-1540.536,0.1756970,4,OK,-16.641,-159.631,-1540.600,OK,-65.666,-164.034,-1549.685,OK,-115.376,-143.665,-1564.341,OK,-147.878,-195.099,-1559.962
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820813,1696194880.218815614,1,OK,133.2042762,-73.1002327,-129.6154616,-19.190,-161.857,-1552.008,0.1806234,4,OK,-19.239,-161.693,-1552.073,OK,-68.242,-166.156,-1561.227,OK,-117.917,-145.871,-1576.090,OK,-150.430,-197.269,-1571.470
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820816,1696194880.268815614,1,OK,133.1831573,-72.7702096,-129.7098307,-22.463,-163.368,-1562.913,0.1846080,4,OK,-22.515,-163.199,-1562.959,OK,-71.484,-167.605,-1572.363,OK,-121.039,-147.291,-1587.468,OK,-153.699,-198.602,-1582.796
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820819,1696194880.318815613,1,OK,133.5405915,-72.4528817,-129.9111661,-26.436,-164.181,-1573.652,0.1898113,4,OK,-26.484,-164.006,-1573.701,OK,-75.405,-168.596,-1583.309,OK,-124.947,-148.479,-1598.708,OK,-157.477,-199.850,-1594.019
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820822,1696194880.368815613,1,OK,133.1441945,-71.9671221,-129.5537396,-30.570,-164.566,-1584.800,0.1844360,4,OK,-30.617,-164.397,-1584.858,OK,-79.496,-169.004,-1594.626,OK,-128.961,-148.952,-1610.416,OK,-161.551,-200.263,-1605.483
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820825,1696194880.418815613,1,OK,132.7431133,-71.7691639,-128.9712930,-35.209,-165.181,-1596.199,0.1895974,4,OK,-35.248,-165.003,-1596.242,OK,-84.121,-169.804,-1606.030,OK,-133.642,-149.959,-1621.883,OK,-166.100,-201.315,-1616.717
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820828,1696194880.468815614,1,OK,132.6883993,-71.3498707,-128.8072275,-40.238,-166.139,-1608.133,0.1941255,4,OK,-40.281,-165.957,-1608.172,OK,-89.095,-170.907,-1618.159,OK,-138.580,-151.253,-1634.324,OK,-170.982,-202.623,-1628.995
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820831,1696194880.518815614,1,OK,132.1885395,-71.0020194,-128.2343518,-44.896,-167.877,-1620.392,0.1887564,4,OK,-44.937,-167.701,-1620.427,OK,-93.735,-172.746,-1630.474,OK,-143.212,-153.236,-1646.851,OK,-175.571,-204.598,-1641.231
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820834,1696194880.568815613,1,OK,132.0243473,-71.2161281,-127.9267942,-48.966,-170.370,-1632.683,0.1966266,4,OK,-49.015,-170.198,-1632.759,OK,-97.836,-175.314,-1642.525,OK,-147.395,-155.917,-1658.754,OK,-179.643,-207.348,-1653.102
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820837,1696194880.618815613,1,OK,131.3222683,-70.9227722,-127.4379545,-52.636,-172.983,-1644.559,0.1975870,4,OK,-52.684,-172.805,-1644.622,OK,-101.509,-177.788,-1654.462,OK,-150.973,-158.269,-1670.838,OK,-183.440,-209.524,-1664.940
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820840,1696194880.668815613,1,OK,130.8761914,-71.3144898,-126.7601537,-56.195,-175.867,-1655.193,0.1961301,4,OK,-56.232,-175.684,-1655.225,OK,-105.118,-180.818,-1664.794,OK,-154.778,-161.419,-1680.698,OK,-187.033,-212.803,-1674.697
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820843,1696194880.718815614,1,OK,130.5208366,-71.2626344,-126.4668303,-59.770,-178.526,-1665.109,0.2054445,4,OK,-59.817,-178.338,-1665.142,OK,-108.716,-183.429,-1674.675,OK,-158.334,-163.994,-1690.569,OK,-190.669,-215.316,-1684.462
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820846,1696194880.768815614,1,OK,130.2854778,-71.3084986,-126.2219264,-63.466,-180.964,-1673.859,0.1991777,4,OK,-63.507,-180.773,-1673.899,OK,-112.417,-185.880,-1683.331,OK,-162.084,-166.416,-1699.180,OK,-194.398,-217.757,-1692.999
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820849,1696194880.818815613,1,OK,130.3039334,-71.2238938,-126.4379372,-66.966,-182.920,-1681.250,0.2043890,4,OK,-67.010,-182.732,-1681.308,OK,-115.923,-187.670,-1690.784,OK,-165.476,-168.072,-1706.762,OK,-197.980,-219.292,-1700.630
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820852,1696194880.868815613,1,OK,130.2546878,-71.5183578,-126.5738280,-69.812,-184.301,-1686.696,0.1972064,4,OK,-69.852,-184.117,-1686.723,OK,-118.808,-188.858,-1696.165,OK,-168.355,-169.029,-1711.865,OK,-200.985,-220.182,-1705.864
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820855,1696194880.918815613,1,OK,130.3523064,-71.6689437,-126.4548740,-72.468,-185.039,-1691.170,0.2008503,4,OK,-72.512,-184.858,-1691.231,OK,-121.472,-189.749,-1700.483,OK,-171.114,-170.100,-1716.106,OK,-203.552,-221.368,-1710.120
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820858,1696194880.968815614,1,OK,129.9255547,-71.4076337,-126.0744889,-74.368,-185.517,-1695.333,0.2046942,4,OK,-74.410,-185.329,-1695.393,OK,-123.363,-190.225,-1704.693,OK,-172.960,-170.584,-1720.471,OK,-205.474,-221.789,-1714.282
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820861,1696194881.018815613,1,OK,128.5309353,-71.3886952,-124.8437775,-74.854,-186.012,-1698.862,0.2037000,4,OK,-74.901,-185.829,-1698.941,OK,-123.908,-190.559,-1707.917,OK,-173.515,-170.799,-1723.574,OK,-206.197,-221.848,-1716.982
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820864,1696194881.068815613,1,OK,126.5517251,-71.3933847,-123.0914803,-74.058,-185.825,-1700.602,0.1951369,4,OK,-74.102,-185.643,-1700.628,OK,-123.206,-190.162,-1709.340,OK,-172.835,-170.197,-1724.621,OK,-205.725,-221.032,-1717.468
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820867,1696194881.118815613,1,OK,125.3014459,-71.4314509,-121.8668979,-72.973,-184.290,-1698.512,0.1851755,4,OK,-73.000,-184.118,-1698.540,OK,-122.178,-188.565,-1706.934,OK,-171.883,-168.596,-1722.006,OK,-204.792,-219.347,-1714.481
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820870,1696194881.168815613,1,OK,125.2591373,-71.6215273,-121.3075460,-71.474,-181.684,-1692.658,0.1924678,4,OK,-71.504,-181.503,-1692.676,OK,-120.679,-186.383,-1700.885,OK,-170.610,-166.809,-1715.694,OK,-203.066,-217.850,-1708.072
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820873,1696194881.218815613,1,OK,124.2768809,-71.7472903,-120.5190882,-69.066,-178.149,-1682.641,0.1794444,4,OK,-69.096,-177.979,-1682.682,OK,-118.318,-182.644,-1690.582,OK,-168.268,-162.878,-1705.224,OK,-200.870,-213.791,-1697.405
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820876,1696194881.268815613,1,OK,125.0020750,-72.2782173,-121.3038189,-66.609,-174.504,-1667.672,0.1836795,4,OK,-66.633,-174.330,-1667.731,OK,-115.874,-178.902,-1675.536,OK,-165.842,-158.973,-1689.930,OK,-198.464,-209.952,-1682.566
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820879,1696194881.318815613,1,OK,126.3903242,-72.9000443,-122.9972074,-63.442,-171.493,-1649.284,0.1804330,4,OK,-63.471,-171.324,-1649.345,OK,-112.724,-175.579,-1657.241,OK,-162.591,-155.250,-1671.408,OK,-195.412,-206.208,-1664.779
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820882,1696194881.368815613,1,OK,128.8481370,-72.8207378,-125.6783435,-60.132,-169.199,-1629.740,0.1876640,4,OK,-60.171,-169.022,-1629.785,OK,-109.334,-173.146,-1638.338,OK,-158.968,-152.607,-1652.899,OK,-191.967,-203.553,-1647.032
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820885,1696194881.418815613,1,OK,130.6398351,-73.2376001,-127.5942555,-55.512,-167.949,-1610.593,0.1901057,4,OK,-55.550,-167.772,-1610.607,OK,-104.705,-171.768,-1619.430,OK,-154.270,-151.005,-1633.827,OK,-187.309,-202.000,-1628.653
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820888,1696194881.468815613,1,OK,131.3842997,-73.6601149,-128.8083361,-50.964,-166.621,-1592.294,0.1898241,4,OK,-51.012,-166.447,-1592.331,OK,-100.183,-169.980,-1601.112,OK,-149.593,-148.747,-1615.338,OK,-183.013,-199.530,-1610.645
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820891,1696194881.518815613,1,OK,131.8655002,-74.2523806,-129.2728402,-46.615,-164.893,-1574.547,0.1843755,4,OK,-46.654,-164.723,-1574.558,OK,-95.885,-168.209,-1583.178,OK,-145.380,-146.847,-1596.911,OK,-178.731,-197.727,-1592.503
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820894,1696194881.568815613,1,OK,131.3093146,-74.5514566,-129.1719313,-42.048,-162.382,-1557.489,0.1767367,4,OK,-42.084,-162.217,-1557.514,OK,-91.370,-165.270,-1565.917,OK,-140.756,-143.459,-1579.419,OK,-174.488,-194.097,-1575.061
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820897,1696194881.618815613,1,OK,130.8563160,-75.1133101,-128.8095001,-37.294,-159.890,-1539.664,0.1721592,4,OK,-37.323,-159.726,-1539.697,OK,-86.679,-162.640,-1547.709,OK,-136.145,-140.649,-1560.721,OK,-169.924,-191.259,-1556.419
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820900,1696194881.668815613,1,OK,131.8574210,-75.4872530,-129.6369838,-32.358,-157.925,-1521.698,0.1652745,4,OK,-32.394,-157.770,-1521.733,OK,-81.748,-160.785,-1529.679,OK,-131.313,-138.864,-1542.465,OK,-164.893,-189.644,-1538.475
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820903,1696194881.718815613,1,OK,131.6989043,-75.5699159,-129.8909017,-25.910,-156.021,-1505.015,0.1699617,4,OK,-25.944,-155.863,-1505.008,OK,-75.322,-158.526,-1513.067,OK,-124.733,-136.222,-1525.719,OK,-158.662,-186.772,-1521.815
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820906,1696194881.768815613,1,OK,132.3650910,-75.4922303,-130.9443302,-19.794,-154.100,-1488.455,0.1641509,4,OK,-19.833,-153.944,-1488.490,OK,-69.178,-156.281,-1496.653,OK,-118.404,-133.645,-1509.560,OK,-152.660,-183.998,-1505.906
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419820909,1696194881.818815613,1,OK,131.6206933,-75.3749446,-130.6031180,-14.526,-151.762,-1471.288,0.1668912,4,OK,-14.568,-151.603,-1471.314,OK,-63.921,-153.607,-1479.512,OK,-112.973,-130.648,-1492.465,OK,-147.603,-180.743,-1488.695
